00018   28.39  0.15 K105D 359.09168  146.56872   82.63918    1.56783  0.2233750  0.68996362   1.2683874    FO 111005     9  **   46 min  2.02 *** **  Find_Orb   **** Hayabusa [18]               20100613
00019   28.45  0.15 K105D 359.49474  146.13723   82.70984    1.45747  0.2040211  0.71428111   1.2394336    FO 111005     9  **   46 min  1.86 *** **  Find_Orb   **** Hayabusa [19]               20100613
00020   28.58  0.15 K105D 359.52875  146.15713   82.72971    1.38931  0.1985517  0.72087153   1.2318679    FO 111005     9  **   46 min  1.13 *** **  Find_Orb   **** Hayabusa [20]               20100613
00021   28.39  0.15 K105D 358.91023  146.78416   82.61058    1.60763  0.2320286  0.67905219   1.2819388    FO 111005     9  **   46 min  1.37 *** **  Find_Orb   **** Hayabusa [21]               20100613
00022   28.60  0.15 K105D 358.73070  147.09042   82.59378    1.55444  0.2340799  0.67594460   1.2858648    FO 111005     9  **   46 min  1.21 *** **  Find_Orb   **** Hayabusa [22]               20100613
00023   28.55  0.15 K105D 359.48537  146.19091   82.71880    1.41350  0.2012842  0.71749183   1.2357333    FO 111005     9  **   46 min  1.22 *** **  Find_Orb   **** Hayabusa [23]               20100613
00024   28.57  0.15 K105D 359.28807  146.42817   82.68845    1.44070  0.2082361  0.70859399   1.2460565    FO 111005     9  **   46 min  1.61 *** **  Find_Orb   **** Hayabusa [24]               20100613
00025   28.57  0.15 K105D 358.86430  146.91999   82.61547    1.53411  0.2278816  0.68379516   1.2760040    FO 111005     9  **   46 min  1.37 *** **  Find_Orb   **** Hayabusa [25]               20100613
00026   28.49  0.15 K105D 359.72873  145.88995   82.75300    1.39489  0.1942115  0.72665494   1.2253229    FO 111005     9  **   46 min  1.13 *** **  Find_Orb   **** Hayabusa [26]               20100613
00027   28.56  0.15 K105D 358.90720  146.86376   82.62155    1.52890  0.2261926  0.68595361   1.2733258    FO 111005     9  **   46 min  1.33 *** **  Find_Orb   **** Hayabusa [27]               20100613
00028   28.53  0.15 K105D 359.15762  146.55866   82.66215    1.48722  0.2153330  0.69972805   1.2565599    FO 111005     9  **   46 min  1.32 *** **  Find_Orb   **** Hayabusa [28]               20100613
00029   28.57  0.15 K105D 359.19353  146.53679   82.67187    1.45984  0.2122966  0.70345330   1.2521198    FO 111005     9  **   46 min  1.60 *** **  Find_Orb   **** Hayabusa [29]               20100613
00030   28.54  0.15 K105D 358.86719  146.90595   82.61444    1.54447  0.2285752  0.68298373   1.2770145    FO 111005     9  **   46 min  1.14 *** **  Find_Orb   **** Hayabusa [30]               20100613
00031   28.59  0.15 K105D 359.12978  146.62062   82.66334    1.46149  0.2143110  0.70084258   1.2552274    FO 111005     9  **   46 min  1.66 *** **  Find_Orb   **** Hayabusa [31]               20100613
00032   28.56  0.15 K105D 358.90601  146.86648   82.62172    1.52907  0.2261250  0.68603113   1.2732299    FO 111005     9  **   46 min  1.82 *** **  Find_Orb   **** Hayabusa [32]               20100613
00033   28.54  0.15 K105D 359.21547  146.49977   82.67301    1.46730  0.2122451  0.70358926   1.2519584    FO 111005     9  **   46 min  1.22 *** **  Find_Orb   **** Hayabusa [33]               20100613
00034   28.55  0.15 K105D 359.53488  146.13866   82.72862    1.39977  0.1990945  0.72024970   1.2325768    FO 111005     9  **   46 min  1.22 *** **  Find_Orb   **** Hayabusa [34]               20100613
00035   28.50  0.15 K105D 359.05433  146.66350   82.64135    1.52462  0.2212567  0.69233750   1.2654864    FO 111005     9  **   46 min  1.32 *** **  Find_Orb   **** Hayabusa [35]               20100613
00036   28.57  0.15 K105D 359.14993  146.58691   82.66432    1.46897  0.2142339  0.70100389   1.2550348    FO 111005     9  **   46 min  1.46 *** **  Find_Orb   **** Hayabusa [36]               20100613
00037   28.51  0.15 K105D 359.26214  146.43126   82.67791    1.47303  0.2113454  0.70481677   1.2505044    FO 111005     9  **   46 min  1.66 *** **  Find_Orb   **** Hayabusa [37]               20100613
00038   28.52  0.15 K105D 358.66298  147.13464   82.57748    1.61037  0.2410268  0.66745187   1.2967495    FO 111005     9  **   46 min  1.30 *** **  Find_Orb   **** Hayabusa [38]               20100613
00039   28.54  0.15 K105D 359.32044  146.37723   82.69048    1.44738  0.2079639  0.70902366   1.2455531    FO 111005     9  **   46 min  1.56 *** **  Find_Orb   **** Hayabusa [39]               20100613
00040   28.54  0.15 K105D 358.94239  146.81416   82.62661    1.52816  0.2250609  0.68742412   1.2715093    FO 111005     9  **   46 min  1.17 *** **  Find_Orb   **** Hayabusa [40]               20100613
00041   28.54  0.15 K105D 358.79747  146.98417   82.60165    1.56556  0.2326226  0.67792444   1.2833601    FO 111005     9  **   46 min  1.55 *** **  Find_Orb   **** Hayabusa [41]               20100613
00042   28.59  0.15 K105D 359.44698  146.25666   82.71857    1.39681  0.2010999  0.71758597   1.2356252    FO 111005     9  **   46 min  1.17 *** **  Find_Orb   **** Hayabusa [42]               20100613
00043   28.60  0.15 K105D 358.93768  146.84994   82.63130    1.50028  0.2228466  0.69003739   1.2682970    FO 111005     9  **   46 min  1.77 *** **  Find_Orb   **** Hayabusa [43]               20100613
00044   28.65  0.15 K105D 358.51237  147.37714   82.55889    1.58793  0.2449545  0.66220897   1.3035850    FO 111005     9  **   46 min  1.84 *** **  Find_Orb   **** Hayabusa [44]               20100613
00045   28.61  0.15 K105D 359.27233  146.46142   82.68896    1.42611  0.2077831  0.70907568   1.2454921    FO 111005     9  **   46 min  1.19 *** **  Find_Orb   **** Hayabusa [45]               20100613
00046   28.58  0.15 K105D 358.58020  147.26168   82.56630    1.60589  0.2436857  0.66397914   1.3012670    FO 111005     9  **   46 min  1.48 *** **  Find_Orb   **** Hayabusa [46]               20100613
00047   28.58  0.15 K105D 358.77735  147.02754   82.60110    1.54950  0.2321113  0.67845470   1.2826913    FO 111005     9  **   46 min  1.37 *** **  Find_Orb   **** Hayabusa [47]               20100613
00048   28.57  0.15 K105D 359.48257  146.20439   82.72033    1.40443  0.2006798  0.71819892   1.2349221    FO 111005     9  **   46 min  1.41 *** **  Find_Orb   **** Hayabusa [48]               20100613
00049   28.55  0.15 K105D 359.22081  146.49582   82.67487    1.46321  0.2118142  0.70411935   1.2513300    FO 111005     9  **   46 min  1.32 *** **  Find_Orb   **** Hayabusa [49]               20100613
00050   28.49  0.15 K105D 359.02151  146.70013   82.63687    1.53345  0.2228291  0.69035946   1.2679025    FO 111005     9  **   46 min  1.73 *** **  Find_Orb   **** Hayabusa [50]               20100613
00051   28.53  0.15 K105D 358.88669  146.87412   82.61634    1.54785  0.2282912  0.68339112   1.2765069    FO 111005     9  **   46 min  1.70 *** **  Find_Orb   **** Hayabusa [51]               20100613
00052   28.52  0.15 K105D 358.82137  146.94867   82.60490    1.56602  0.2319128  0.67885506   1.2821869    FO 111005     9  **   46 min  1.45 *** **  Find_Orb   **** Hayabusa [52]               20100613
00053   28.54  0.15 K105D 359.01488  146.73194   82.63942    1.50952  0.2213286  0.69211231   1.2657609    FO 111005     9  **   46 min  1.20 *** **  Find_Orb   **** Hayabusa [53]               20100613
00054   28.54  0.15 K105D 358.76081  147.02755   82.59528    1.57392  0.2346508  0.67538090   1.2865802    FO 111005     9  **   46 min  1.52 *** **  Find_Orb   **** Hayabusa [54]               20100613
00055   28.55  0.15 K105D 358.72393  147.07718   82.58962    1.57858  0.2362390  0.67335900   1.2891544    FO 111005     9  **   46 min  1.29 *** **  Find_Orb   **** Hayabusa [55]               20100613
00056   28.49  0.15 K105D 358.66511  147.11738   82.57563    1.62534  0.2421858  0.66608643   1.2985210    FO 111005     9  **   46 min  1.82 *** **  Find_Orb   **** Hayabusa [56]               20100613
00057   28.48  0.15 K105D 359.14520  146.54852   82.65501    1.51448  0.2177751  0.69678775   1.2600924    FO 111005     9  **   46 min  1.75 *** **  Find_Orb   **** Hayabusa [57]               20100613
00058   28.57  0.15 K105D 359.23387  146.49124   82.67858    1.45200  0.2105119  0.70570917   1.2494500    FO 111005     9  **   46 min  1.11 *** **  Find_Orb   **** Hayabusa [58]               20100613
00059   28.58  0.15 K105D 359.80907  145.83728   82.77825    1.34170  0.1887640  0.73335970   1.2178431    FO 111005     9  **   46 min  1.87 *** **  Find_Orb   **** Hayabusa [59]               20100613
00060   28.37  0.15 K105D   0.57991  144.87728   82.87281    1.32597  0.1726142  0.75472901   1.1947454    FO 111005     9  **   46 min  0.76 *** **  Find_Orb   **** Hayabusa [60]               20100613
00061   28.54  0.15 K105D 358.68467  147.11871   82.58292    1.59411  0.2388615  0.67010265   1.2933274    FO 111005     9  **   46 min  1.19 *** **  Find_Orb   **** Hayabusa [61]               20100613
00062   28.54  0.15 K105D 358.56297  147.26722   82.56157    1.62692  0.2460986  0.66105283   1.3051044    FO 111005     9  **   46 min  1.57 *** **  Find_Orb   **** Hayabusa [62]               20100613
00063   28.57  0.15 K105D 359.01254  146.74558   82.64081    1.49952  0.2205967  0.69297247   1.2647132    FO 111005     9  **   46 min  1.43 *** **  Find_Orb   **** Hayabusa [63]               20100613
00064   28.47  0.15 K105D 359.34282  146.32032   82.68840    1.47328  0.2092758  0.70754553   1.2472872    FO 111005     9  **   46 min  1.70 *** **  Find_Orb   **** Hayabusa [64]               20100613
00065   28.69  0.15 K105D 359.10845  146.68748   82.66737    1.42382  0.2120738  0.70342466   1.2521537    FO 111005     9  **   46 min  1.60 *** **  Find_Orb   **** Hayabusa [65]               20100613
00066   28.58  0.15 K105D 358.68970  147.13220   82.58636    1.57231  0.2369280  0.67241362   1.2903625    FO 111005     9  **   46 min  1.56 *** **  Find_Orb   **** Hayabusa [66]               20100613
00067   28.52  0.15 K105D 359.01380  146.72442   82.63722    1.52121  0.2220866  0.69121075   1.2668613    FO 111005     9  **   46 min  1.47 *** **  Find_Orb   **** Hayabusa [67]               20100613
00068   28.47  0.15 K105D 359.41282  146.24028   82.69941    1.46109  0.2064805  0.71109417   1.2431341    FO 111005     9  **   46 min  1.05 *** **  Find_Orb   **** Hayabusa [68]               20100613
00069   28.57  0.15 K105D 359.04811  146.70818   82.64789    1.48834  0.2185819  0.69549077   1.2616585    FO 111005     9  **   46 min  1.36 *** **  Find_Orb   **** Hayabusa [69]               20100613
00070   28.60  0.15 K105D 358.89097  146.90076   82.62203    1.51432  0.2255488  0.68665924   1.2724534    FO 111005     9  **   46 min  0.89 *** **  Find_Orb   **** Hayabusa [70]               20100613
00071   28.51  0.15 K105D 358.94886  146.79688   82.62627    1.53891  0.2254733  0.68696153   1.2720800    FO 111005     9  **   46 min  0.86 *** **  Find_Orb   **** Hayabusa [71]               20100613
00072   28.55  0.15 K105D 358.75266  147.04206   82.59499    1.57253  0.2346511  0.67535247   1.2866163    FO 111005     9  **   46 min  1.38 *** **  Find_Orb   **** Hayabusa [72]               20100613
00073   28.49  0.15 K105D 358.99053  146.73827   82.63199    1.53874  0.2241715  0.68865651   1.2699919    FO 111005     9  **   46 min  1.56 *** **  Find_Orb   **** Hayabusa [73]               20100613
00074   28.42  0.15 K105D 359.30056  146.34427   82.67503    1.50869  0.2129172  0.70308513   1.2525568    FO 111005     9  **   46 min  1.75 *** **  Find_Orb   **** Hayabusa [74]               20100613
00075   28.37  0.15 K105D 359.05936  146.59598   82.63192    1.58811  0.2257040  0.68709061   1.2719207    FO 111005     9  **   46 min  1.71 *** **  Find_Orb   **** Hayabusa [75]               20100613
00076   28.58  0.15 K105D 358.81015  146.98811   82.60670    1.54254  0.2303908  0.68061820   1.2799716    FO 111005     9  **   46 min  1.00 *** **  Find_Orb   **** Hayabusa [76]               20100613
00077   28.58  0.15 K105D 358.85450  146.93665   82.61435    1.53145  0.2279964  0.68362244   1.2762189    FO 111005     9  **   46 min  0.83 *** **  Find_Orb   **** Hayabusa [77]               20100613
00078   28.51  0.15 K105D 359.69254  145.93935   82.74906    1.39346  0.1948913  0.72573540   1.2263577    FO 111005     9  **   46 min  1.65 *** **  Find_Orb   **** Hayabusa [78]               20100613
00079   28.63  0.15 K105D 358.77147  147.05487   82.60290    1.53001  0.2307658  0.68002864   1.2807113    FO 111005     9  **   46 min  1.82 *** **  Find_Orb   **** Hayabusa [79]               20100613
00080   28.37  0.15 K105D 359.23977  146.38628   82.66089    1.54792  0.2174974  0.69745155   1.2592927    FO 111005     9  **   46 min  1.37 *** **  Find_Orb   **** Hayabusa [80]               20100613
00081   28.56  0.15 K105D 359.43517  146.25434   82.71260    1.41478  0.2027194  0.71562558   1.2378808    FO 111005     9  **   46 min  1.24 *** **  Find_Orb   **** Hayabusa [81]               20100613
00082   28.48  0.15 K105D 359.62464  146.00191   82.73494    1.41973  0.1982594  0.72153097   1.2311172    FO 111005     9  **   46 min  1.89 *** **  Find_Orb   **** Hayabusa [82]               20100613
00083   28.46  0.15 K105D 359.10064  146.59524   82.64733    1.52973  0.2201268  0.69384526   1.2636524    FO 111005     9  **   46 min  1.67 *** **  Find_Orb   **** Hayabusa [83]               20100613
00084   28.52  0.15 K105D 359.06882  146.65649   82.64613    1.51072  0.2197767  0.69414485   1.2632888    FO 111005     9  **   46 min  1.92 *** **  Find_Orb   **** Hayabusa [84]               20100613
00085   28.56  0.15 K105D 358.55808  147.28124   82.56174    1.61974  0.2456838  0.66152507   1.3044833    FO 111005     9  **   46 min  1.47 *** **  Find_Orb   **** Hayabusa [85]               20100613
00086   28.55  0.15 K105D 359.05593  146.68632   82.64640    1.50019  0.2192421  0.69473430   1.2625741    FO 111005     9  **   46 min  1.38 *** **  Find_Orb   **** Hayabusa [86]               20100613
00087   28.44  0.15 K105D 359.81224  145.77317   82.76049    1.40550  0.1929067  0.72846555   1.2232917    FO 111005     9  **   46 min  1.43 *** **  Find_Orb   **** Hayabusa [87]               20100613
00088   28.49  0.15 K105D 359.06792  146.64806   82.64394    1.52218  0.2205622  0.69321105   1.2644230    FO 111005     9  **   46 min  1.81 *** **  Find_Orb   **** Hayabusa [88]               20100613
00089   28.59  0.15 K105D 358.80064  147.00577   82.60663    1.53921  0.2303083  0.68068357   1.2798897    FO 111005     9  **   46 min  1.72 *** **  Find_Orb   **** Hayabusa [89]               20100613
00090   28.53  0.15 K105D 359.63500  146.01330   82.74233    1.39317  0.1962831  0.72390303   1.2284263    FO 111005     9  **   46 min  1.65 *** **  Find_Orb   **** Hayabusa [90]               20100613
00091   28.47  0.15 K105D 358.95150  146.77495   82.62329    1.55817  0.2268514  0.68533715   1.2740893    FO 111005     9  **   46 min  1.02 *** **  Find_Orb   **** Hayabusa [91]               20100613
00092   28.55  0.15 K105D 358.80479  146.98020   82.60348    1.55905  0.2318534  0.67886367   1.2821761    FO 111005     9  **   46 min  1.28 *** **  Find_Orb   **** Hayabusa [92]               20100613
00093   28.58  0.15 K105D 359.71744  145.94216   82.76273    1.35643  0.1917864  0.72949376   1.2221420    FO 111005     9  **   46 min  1.65 *** **  Find_Orb   **** Hayabusa [93]               20100613
00094   28.52  0.15 K105D 358.31781  147.55773   82.51630    1.71704  0.2643947  0.63839779   1.3358011    FO 111005     9  **   46 min  1.02 *** **  Find_Orb   **** Hayabusa [94]               20100613
00095   28.62  0.15 K105D 358.89562  146.90510   82.62476    1.50338  0.2244989  0.68792324   1.2708942    FO 111005     9  **   46 min  1.64 *** **  Find_Orb   **** Hayabusa [95]               20100613
00096   28.42  0.15 K105D 359.71749  145.87232   82.74294    1.43035  0.1967067  0.72366841   1.2286918    FO 111005     9  **   46 min  1.27 *** **  Find_Orb   **** Hayabusa [96]               20100613
00097   28.61  0.15 K105D 359.36166  146.36180   82.70502    1.40800  0.2039165  0.71396491   1.2397995    FO 111005     9  **   46 min  1.22 *** **  Find_Orb   **** Hayabusa [97]               20100613
00098   28.51  0.15 K105D 358.89293  146.86202   82.61681    1.55386  0.2283182  0.68338533   1.2765141    FO 111005     9  **   46 min  1.13 *** **  Find_Orb   **** Hayabusa [98]               20100613
00099   28.53  0.15 K105D 358.90327  146.85538   82.61902    1.54450  0.2273972  0.68451274   1.2751121    FO 111005     9  **   46 min  1.28 *** **  Find_Orb   **** Hayabusa [99]               20100613
00100   28.58  0.15 K105D 359.46164  146.23128   82.71837    1.40363  0.2012055  0.71750774   1.2357150    FO 111005     9  **   46 min  1.37 *** **  Find_Orb   **** Hayabusa [100]              20100613
00101   28.54  0.15 K105D 358.65761  147.14977   82.57734    1.60343  0.2406325  0.66789779   1.2961722    FO 111005     9  **   46 min  0.97 *** **  Find_Orb   **** Hayabusa [101]              20100613
00102   28.54  0.15 K105D 359.03036  146.71353   82.64220    1.50841  0.2205885  0.69304816   1.2646211    FO 111005     9  **   46 min  1.17 *** **  Find_Orb   **** Hayabusa [102]              20100613
00103   28.59  0.15 K105D 358.80242  147.00206   82.60623    1.54114  0.2303844  0.68059919   1.2799955    FO 111005     9  **   46 min  1.81 *** **  Find_Orb   **** Hayabusa [103]              20100613
00104   28.53  0.15 K105D 359.59928  146.05534   82.73698    1.39906  0.1974405  0.72241899   1.2301081    FO 111005     9  **   46 min  1.64 *** **  Find_Orb   **** Hayabusa [104]              20100613
00105   28.55  0.15 K105D 359.59581  146.06429   82.73837    1.39045  0.1971864  0.72270604   1.2297824    FO 111005     9  **   46 min  1.19 *** **  Find_Orb   **** Hayabusa [105]              20100613
00106   28.65  0.15 K105D 358.75944  147.08068   82.60331    1.52156  0.2303819  0.68044258   1.2801919    FO 111005     9  **   46 min  1.67 *** **  Find_Orb   **** Hayabusa [106]              20100613
00107   28.53  0.15 K105D 358.80552  146.97149   82.60305    1.56634  0.2324038  0.67821503   1.2829935    FO 111005     9  **   46 min  1.27 *** **  Find_Orb   **** Hayabusa [107]              20100613
00108   28.45  0.15 K105D 359.51680  146.11183   82.71367    1.45126  0.2031916  0.71533485   1.2382161    FO 111005     9  **   46 min  1.42 *** **  Find_Orb   **** Hayabusa [108]              20100613
00109   28.59  0.15 K105D 359.02679  146.74156   82.64579    1.48407  0.2189164  0.69501824   1.2622302    FO 111005     9  **   46 min  1.04 *** **  Find_Orb   **** Hayabusa [109]              20100613
00110   28.67  0.15 K105D 358.60878  147.27006   82.57745    1.55226  0.2381545  0.67065062   1.2926229    FO 111005     9  **   46 min  0.86 *** **  Find_Orb   **** Hayabusa [110]              20100613
00111   28.57  0.15 K105D 359.02741  146.73169   82.64370    1.49374  0.2196414  0.69415901   1.2632716    FO 111005     9  **   46 min  1.68 *** **  Find_Orb   **** Hayabusa [111]              20100613
00112   28.56  0.15 K105D 359.07794  146.66741   82.65181    1.48839  0.2176738  0.69667353   1.2602301    FO 111005     9  **   46 min  1.53 *** **  Find_Orb   **** Hayabusa [112]              20100613
00113   28.69  0.15 K105D 358.91020  146.91956   82.63289    1.46709  0.2212269  0.69186111   1.2660672    FO 111005     9  **   46 min  1.85 *** **  Find_Orb   **** Hayabusa [113]              20100613
00114   28.53  0.15 K105D 359.64761  145.99998   82.74431    1.39072  0.1957861  0.72453195   1.2277154    FO 111005     9  **   46 min  1.09 *** **  Find_Orb   **** Hayabusa [114]              20100613
00115   28.58  0.15 K105D 358.93713  146.83978   82.62910    1.51221  0.2237495  0.68896384   1.2696142    FO 111005     9  **   46 min  1.29 *** **  Find_Orb   **** Hayabusa [115]              20100613
00116   28.53  0.15 K105D 358.93115  146.82335   82.62356    1.53549  0.2259749  0.68629844   1.2728993    FO 111005     9  **   46 min  1.41 *** **  Find_Orb   **** Hayabusa [116]              20100613
00117   28.54  0.15 K105D 359.26195  146.44338   82.68033    1.46018  0.2104770  0.70584494   1.2492898    FO 111005     9  **   46 min  0.87 *** **  Find_Orb   **** Hayabusa [117]              20100613
00118   28.54  0.15 K105D 359.11754  146.61300   82.65723    1.48669  0.2165054  0.69819745   1.2583957    FO 111005     9  **   46 min  1.22 *** **  Find_Orb   **** Hayabusa [118]              20100613
00119   28.59  0.15 K105D 359.79076  145.86271   82.77609    1.33861  0.1890792  0.73292694   1.2183225    FO 111005     9  **   46 min  1.70 *** **  Find_Orb   **** Hayabusa [119]              20100613
00120   28.44  0.15 K105D 359.78889  145.79931   82.75558    1.41121  0.1937737  0.72736491   1.2245255    FO 111005     9  **   46 min  1.82 *** **  Find_Orb   **** Hayabusa [120]              20100613
00121   28.54  0.15 K105D 358.99864  146.74593   82.63483    1.51914  0.2225711  0.69057859   1.2676343    FO 111005     9  **   46 min  1.32 *** **  Find_Orb   **** Hayabusa [121]              20100613
00122   28.48  0.15 K105D 359.57307  146.06127   82.72579    1.42839  0.2001476  0.71912510   1.2338615    FO 111005     9  **   46 min  1.40 *** **  Find_Orb   **** Hayabusa [122]              20100613
00123   28.56  0.15 K105D 358.65697  147.16138   82.57898    1.59226  0.2397104  0.66898922   1.2947621    FO 111005     9  **   46 min  1.18 *** **  Find_Orb   **** Hayabusa [123]              20100613
00124   28.62  0.15 K105D 359.04513  146.73075   82.65027    1.47030  0.2172879  0.69701503   1.2598184    FO 111005     9  **   46 min  2.03 *** **  Find_Orb   **** Hayabusa [124]              20100613
00125   28.52  0.15 K105D 358.93213  146.82114   82.62443    1.53774  0.2259222  0.68636863   1.2728125    FO 111005     9  **   46 min  1.65 *** **  Find_Orb   **** Hayabusa [125]              20100613
00126   28.57  0.15 K105D 358.77617  147.02601   82.60042    1.55344  0.2324164  0.67808892   1.2831525    FO 111005     9  **   46 min  1.47 *** **  Find_Orb   **** Hayabusa [126]              20100613
00127   28.62  0.15 K105D 358.92697  146.86886   82.62998    1.49546  0.2229220  0.68990699   1.2684568    FO 111005     9  **   46 min  1.54 *** **  Find_Orb   **** Hayabusa [127]              20100613
00128   28.48  0.15 K105D 358.52002  147.29146   82.55093    1.66892  0.2513640  0.65464717   1.3136042    FO 111005     9  **   46 min  1.25 *** **  Find_Orb   **** Hayabusa [128]              20100613
00129   28.51  0.15 K105D 359.31090  146.37624   82.68608    1.46211  0.2092480  0.70746900   1.2473771    FO 111005     9  **   46 min  1.10 *** **  Find_Orb   **** Hayabusa [129]              20100613
00130   28.59  0.15 K105D 358.77792  147.03331   82.60189    1.54418  0.2315624  0.67910858   1.2818678    FO 111005     9  **   46 min  1.30 *** **  Find_Orb   **** Hayabusa [130]              20100613
00131   28.57  0.15 K105D 359.03373  146.72244   82.64453    1.49246  0.2194962  0.69435204   1.2630375    FO 111005     9  **   46 min  1.48 *** **  Find_Orb   **** Hayabusa [131]              20100613
00132   28.56  0.15 K105D 359.04800  146.70380   82.64692    1.49310  0.2189458  0.69505832   1.2621817    FO 111005     9  **   46 min  1.31 *** **  Find_Orb   **** Hayabusa [132]              20100613
00133   28.50  0.15 K105D 358.97103  146.76188   82.62866    1.54202  0.2250824  0.68750493   1.2714097    FO 111005     9  **   46 min  1.76 *** **  Find_Orb   **** Hayabusa [133]              20100613
00134   28.49  0.15 K105D 359.16466  146.53395   82.65979    1.50200  0.2163035  0.69860031   1.2579118    FO 111005     9  **   46 min  1.47 *** **  Find_Orb   **** Hayabusa [134]              20100613
00135   28.57  0.15 K105D 359.10316  146.64376   82.65729    1.47711  0.2160821  0.69865061   1.2578515    FO 111005     9  **   46 min  1.36 *** **  Find_Orb   **** Hayabusa [135]              20100613
00136   28.57  0.15 K105D 359.64502  146.01937   82.74875    1.37391  0.1946827  0.72583212   1.2262488    FO 111005     9  **   46 min  1.45 *** **  Find_Orb   **** Hayabusa [136]              20100613
00137   28.57  0.15 K105D 359.10073  146.64529   82.65630    1.47792  0.2163247  0.69835227   1.2582097    FO 111005     9  **   46 min  1.47 *** **  Find_Orb   **** Hayabusa [137]              20100613
00138   28.46  0.15 K105D 359.22187  146.45419   82.66702    1.50357  0.2147828  0.70060336   1.2555131    FO 111005     9  **   46 min  1.62 *** **  Find_Orb   **** Hayabusa [138]              20100613
00139   28.53  0.15 K105D 359.02384  146.71813   82.64047    1.51172  0.2211472  0.69236076   1.2654580    FO 111005     9  **   46 min  1.54 *** **  Find_Orb   **** Hayabusa [139]              20100613
00140   28.53  0.15 K105D 359.66665  145.97576   82.74655    1.39054  0.1953123  0.72515384   1.2270133    FO 111005     9  **   46 min  1.64 *** **  Find_Orb   **** Hayabusa [140]              20100613
00141   28.49  0.15 K105D 358.63483  147.15916   82.57136    1.62953  0.2435081  0.66440432   1.3007118    FO 111005     9  **   46 min  1.31 *** **  Find_Orb   **** Hayabusa [141]              20100613
00142   28.48  0.15 K105D 358.59698  147.19923   82.56466    1.64476  0.2462815  0.66097146   1.3052116    FO 111005     9  **   46 min  1.54 *** **  Find_Orb   **** Hayabusa [142]              20100613
